time,lat,lon,ssp126_prcptot_p10,ssp126_prcptot_p50,ssp126_prcptot_p90,ssp245_prcptot_p10,ssp245_prcptot_p50,ssp245_prcptot_p90,ssp585_prcptot_p10,ssp585_prcptot_p50,ssp585_prcptot_p90
1969-01-01,43.458333235,-80.04166910500001,691.81,838.33,969.37,691.81,838.33,969.37,691.81,838.33,969.37
1970-01-01,43.458333235,-80.04166910500001,733.13,832.10,909.89,733.12,832.10,909.89,733.12,832.10,909.89
1971-01-01,43.458333235,-80.04166910500001,693.41,795.46,949.45,693.41,795.46,949.45,693.41,795.46,949.43
1972-01-01,43.458333235,-80.04166910500001,764.32,875.47,1039.30,764.32,875.47,1039.30,764.34,875.47,1039.30
1973-01-01,43.458333235,-80.04166910500001,741.70,847.32,973.97,741.70,847.33,973.97,741.70,847.33,973.97
1974-01-01,43.458333235,-80.04166910500001,698.04,851.63,933.94,698.04,851.63,933.94,698.04,851.61,933.94
1975-01-01,43.458333235,-80.04166910500001,657.98,796.10,946.93,657.98,796.10,946.93,657.98,796.11,946.93
1976-01-01,43.458333235,-80.04166910500001,666.68,819.12,971.65,666.68,819.12,971.64,666.68,819.12,971.65
1977-01-01,43.458333235,-80.04166910500001,676.78,759.74,856.20,676.78,759.74,856.20,676.78,759.74,856.20
1978-01-01,43.458333235,-80.04166910500001,703.00,835.53,940.52,703.00,835.53,940.52,703.00,835.53,940.52
1979-01-01,43.458333235,-80.04166910500001,720.06,851.43,998.14,720.06,851.43,998.14,720.06,851.43,998.14
1980-01-01,43.458333235,-80.04166910500001,710.48,856.48,1046.42,710.48,856.48,1046.42,710.48,856.48,1046.42
1981-01-01,43.458333235,-80.04166910500001,650.33,815.67,921.58,650.33,815.67,921.58,650.33,815.67,921.58
1982-01-01,43.458333235,-80.04166910500001,750.05,825.09,936.86,750.05,825.09,936.86,750.05,825.08,936.86
1983-01-01,43.458333235,-80.04166910500001,726.27,831.66,962.99,726.27,831.66,962.99,726.27,831.66,962.99
1984-01-01,43.458333235,-80.04166910500001,656.75,812.61,954.70,656.76,812.61,954.70,656.75,812.61,954.70
1985-01-01,43.458333235,-80.04166910500001,749.76,858.67,973.50,749.76,858.67,973.50,749.76,858.67,973.50
1986-01-01,43.458333235,-80.04166910500001,738.72,852.31,995.16,738.72,852.31,995.16,738.72,852.30,995.16
1987-01-01,43.458333235,-80.04166910500001,738.12,865.00,989.41,738.12,865.00,989.41,738.12,865.00,989.41
1988-01-01,43.458333235,-80.04166910500001,758.39,898.08,1034.24,758.39,898.08,1034.25,758.39,898.08,1034.24
1989-01-01,43.458333235,-80.04166910500001,724.23,813.58,960.64,724.23,813.58,960.64,724.23,813.60,960.64
1990-01-01,43.458333235,-80.04166910500001,659.57,851.57,1029.78,659.57,851.57,1029.78,659.57,851.57,1029.78
1991-01-01,43.458333235,-80.04166910500001,676.27,863.49,1006.43,676.27,863.49,1006.43,676.27,863.49,1006.43
1992-01-01,43.458333235,-80.04166910500001,692.70,833.42,972.58,692.70,833.42,972.58,692.70,833.45,972.58
1993-01-01,43.458333235,-80.04166910500001,732.62,829.93,876.41,732.62,829.93,876.41,732.62,829.93,876.41
1994-01-01,43.458333235,-80.04166910500001,712.69,853.14,950.57,712.69,853.14,950.57,712.69,853.14,950.57
1995-01-01,43.458333235,-80.04166910500001,731.72,833.73,957.79,731.72,833.73,957.79,731.72,833.73,957.81
1996-01-01,43.458333235,-80.04166910500001,724.81,851.28,972.30,724.81,851.28,972.30,724.81,851.28,972.30
1997-01-01,43.458333235,-80.04166910500001,715.73,831.01,959.16,715.73,831.01,959.16,715.73,831.01,959.16
1998-01-01,43.458333235,-80.04166910500001,667.91,858.10,956.42,667.91,858.10,956.42,667.91,858.10,956.42
1999-01-01,43.458333235,-80.04166910500001,668.42,827.71,964.50,668.42,827.71,964.50,668.42,827.71,964.50
2000-01-01,43.458333235,-80.04166910500001,736.56,814.10,908.96,736.56,814.10,908.96,736.56,814.10,908.96
2001-01-01,43.458333235,-80.04166910500001,705.19,835.67,1030.35,705.19,835.67,1030.35,705.19,835.67,1030.35
2002-01-01,43.458333235,-80.04166910500001,724.35,826.97,964.21,724.35,826.97,964.21,724.35,826.97,964.21
2003-01-01,43.458333235,-80.04166910500001,700.87,821.55,950.15,700.87,821.55,950.15,700.87,821.55,950.16
2004-01-01,43.458333235,-80.04166910500001,650.74,832.95,1025.27,650.74,832.95,1025.27,650.74,832.95,1025.27
2005-01-01,43.458333235,-80.04166910500001,703.22,855.52,1065.77,703.22,855.52,1065.77,703.22,855.52,1065.77
2006-01-01,43.458333235,-80.04166910500001,800.68,897.28,958.45,800.68,897.28,958.45,800.68,897.28,958.45
2007-01-01,43.458333235,-80.04166910500001,706.48,857.29,975.62,706.48,857.29,975.62,706.48,857.29,975.62
2008-01-01,43.458333235,-80.04166910500001,771.03,866.80,997.93,771.03,866.80,997.93,771.03,866.80,997.93
2009-01-01,43.458333235,-80.04166910500001,705.53,872.96,1059.86,705.53,872.96,1059.86,705.53,872.96,1059.86
2010-01-01,43.458333235,-80.04166910500001,703.78,887.12,1012.49,706.49,888.29,1002.77,702.12,885.36,1003.46
2011-01-01,43.458333235,-80.04166910500001,764.58,922.69,1088.49,766.53,916.80,1088.79,767.46,925.23,1085.17
2012-01-01,43.458333235,-80.04166910500001,733.15,876.05,994.14,734.29,882.77,991.05,730.69,875.23,992.24
2013-01-01,43.458333235,-80.04166910500001,769.10,910.04,1010.76,773.34,909.73,1015.27,764.94,901.70,1018.65
2014-01-01,43.458333235,-80.04166910500001,721.94,859.37,1021.18,724.06,862.85,1028.44,718.96,864.96,1013.89
2015-01-01,43.458333235,-80.04166910500001,687.63,860.87,1033.32,746.80,880.62,996.93,747.30,839.40,1006.22
2016-01-01,43.458333235,-80.04166910500001,752.33,883.44,1051.42,774.16,872.32,1061.74,691.14,836.42,1059.29
2017-01-01,43.458333235,-80.04166910500001,734.69,840.01,967.04,758.70,892.75,1080.66,716.59,838.36,984.25
2018-01-01,43.458333235,-80.04166910500001,705.99,887.95,1006.69,744.71,864.16,1000.96,773.22,945.18,1025.49
2019-01-01,43.458333235,-80.04166910500001,752.76,871.52,1078.62,774.54,854.00,997.16,679.64,870.00,1014.08
2020-01-01,43.458333235,-80.04166910500001,683.28,849.45,1006.55,718.66,840.32,992.94,724.08,875.87,1053.63
2021-01-01,43.458333235,-80.04166910500001,700.61,809.49,1053.90,699.73,870.97,1012.19,787.58,878.69,1049.29
2022-01-01,43.458333235,-80.04166910500001,727.74,871.81,1047.02,751.03,861.73,1058.50,781.51,879.36,982.64
2023-01-01,43.458333235,-80.04166910500001,715.44,835.30,1018.97,750.11,851.80,1082.88,757.99,852.11,1140.46
2024-01-01,43.458333235,-80.04166910500001,717.27,832.30,1059.23,682.05,842.55,1048.99,746.49,851.22,1060.97
2025-01-01,43.458333235,-80.04166910500001,727.03,858.11,998.54,686.21,830.60,962.24,720.29,941.15,1064.88
2026-01-01,43.458333235,-80.04166910500001,756.21,877.61,1010.85,722.02,830.69,953.99,695.17,885.48,1041.20
2027-01-01,43.458333235,-80.04166910500001,783.53,933.12,1058.83,757.31,894.04,1060.78,754.25,897.52,1032.89
2028-01-01,43.458333235,-80.04166910500001,796.88,916.57,1016.59,735.08,900.90,1043.88,730.99,860.41,1016.53
2029-01-01,43.458333235,-80.04166910500001,719.29,856.18,1009.23,723.61,885.11,989.45,789.31,914.32,1014.02
2030-01-01,43.458333235,-80.04166910500001,747.86,886.38,1038.63,687.03,894.98,1058.75,725.62,859.43,1015.93
2031-01-01,43.458333235,-80.04166910500001,702.54,834.85,1029.29,742.20,861.52,1093.71,719.65,881.62,991.11
2032-01-01,43.458333235,-80.04166910500001,753.07,895.48,993.98,740.28,924.03,1144.27,765.21,867.95,1045.55
2033-01-01,43.458333235,-80.04166910500001,784.06,886.14,1044.36,718.11,858.62,1000.98,782.39,941.96,1094.03
2034-01-01,43.458333235,-80.04166910500001,790.10,911.21,1050.24,733.15,888.19,1062.42,751.75,868.23,1015.54
2035-01-01,43.458333235,-80.04166910500001,834.85,969.95,1157.07,771.05,854.80,1055.29,742.67,859.41,996.99
2036-01-01,43.458333235,-80.04166910500001,815.64,936.46,1124.11,746.09,904.95,1069.00,703.02,906.24,1029.03
2037-01-01,43.458333235,-80.04166910500001,735.69,914.54,1093.23,715.09,878.08,1059.73,812.89,910.84,1065.07
2038-01-01,43.458333235,-80.04166910500001,771.78,890.45,1053.00,798.88,870.33,967.77,768.73,907.58,1055.34
2039-01-01,43.458333235,-80.04166910500001,775.48,895.80,972.88,795.51,912.03,1077.61,696.58,893.00,1087.08
2040-01-01,43.458333235,-80.04166910500001,789.06,905.26,1065.27,701.93,910.63,1083.13,781.09,918.56,1107.46
2041-01-01,43.458333235,-80.04166910500001,759.15,926.37,1076.29,754.36,886.98,1018.89,822.32,943.40,1120.19
2042-01-01,43.458333235,-80.04166910500001,733.18,881.52,1253.89,782.21,945.71,1102.67,745.56,857.64,1044.46
2043-01-01,43.458333235,-80.04166910500001,771.14,889.80,1051.74,764.96,934.77,1078.53,771.53,918.71,1054.16
2044-01-01,43.458333235,-80.04166910500001,772.92,875.99,1074.73,762.36,865.77,975.21,708.95,922.44,1056.03
2045-01-01,43.458333235,-80.04166910500001,745.24,854.10,1024.75,752.98,876.23,1036.76,778.12,932.99,1066.52
2046-01-01,43.458333235,-80.04166910500001,765.35,939.17,1068.20,739.19,850.71,1104.70,763.52,908.65,1030.00
2047-01-01,43.458333235,-80.04166910500001,775.16,897.37,1022.07,679.76,892.64,1019.70,793.34,889.44,1029.89
2048-01-01,43.458333235,-80.04166910500001,788.24,882.90,1079.84,704.55,881.78,1021.39,724.52,909.06,1133.31
2049-01-01,43.458333235,-80.04166910500001,716.22,909.95,1052.80,786.11,881.41,1079.11,779.98,904.44,1107.66
2050-01-01,43.458333235,-80.04166910500001,786.90,913.08,1121.50,832.48,912.48,1050.12,737.98,948.48,1087.45
2051-01-01,43.458333235,-80.04166910500001,789.09,895.51,1119.92,728.26,896.56,1004.83,772.90,924.20,1084.87
2052-01-01,43.458333235,-80.04166910500001,766.73,843.12,1007.03,816.32,936.15,1132.20,667.17,858.70,1062.42
2053-01-01,43.458333235,-80.04166910500001,687.15,828.31,969.51,823.09,917.95,1068.21,770.18,955.18,1120.44
2054-01-01,43.458333235,-80.04166910500001,753.71,890.49,1091.73,773.51,909.32,1097.93,743.47,876.45,1099.62
2055-01-01,43.458333235,-80.04166910500001,770.19,864.32,1046.79,773.37,928.99,1040.54,792.73,950.30,1081.11
2056-01-01,43.458333235,-80.04166910500001,805.88,922.10,1107.45,781.15,901.86,1172.20,804.24,897.40,1086.63
2057-01-01,43.458333235,-80.04166910500001,722.33,879.97,1085.25,802.50,957.68,1055.55,799.55,935.98,1091.61
2058-01-01,43.458333235,-80.04166910500001,803.23,964.40,1128.76,754.48,884.38,1113.12,805.87,950.50,1103.86
2059-01-01,43.458333235,-80.04166910500001,759.66,917.02,1048.40,754.60,956.92,1080.47,769.15,912.85,1048.93
2060-01-01,43.458333235,-80.04166910500001,729.32,910.94,1028.35,769.89,902.03,1022.53,821.59,966.48,1144.26
2061-01-01,43.458333235,-80.04166910500001,734.49,872.70,1011.21,786.96,913.74,1129.47,776.65,894.80,1178.90
2062-01-01,43.458333235,-80.04166910500001,693.87,904.30,983.09,776.01,909.28,1103.98,728.60,845.35,1077.62
2063-01-01,43.458333235,-80.04166910500001,808.79,912.92,1063.35,719.31,913.90,1064.43,655.66,908.46,1186.13
2064-01-01,43.458333235,-80.04166910500001,640.19,912.96,1040.62,734.34,925.96,1109.42,793.39,924.57,1014.93
2065-01-01,43.458333235,-80.04166910500001,826.84,909.94,1050.85,763.29,911.31,1092.81,743.34,880.53,1050.55
2066-01-01,43.458333235,-80.04166910500001,754.68,935.99,1058.75,766.76,909.48,1066.78,783.20,939.72,1111.44
2067-01-01,43.458333235,-80.04166910500001,733.45,874.02,985.63,726.13,867.56,996.56,748.16,893.26,1053.33
2068-01-01,43.458333235,-80.04166910500001,700.10,838.74,1007.64,840.66,914.06,1075.33,813.27,938.31,1127.05
2069-01-01,43.458333235,-80.04166910500001,749.71,897.79,1010.20,776.79,976.55,1085.51,802.19,942.76,1086.15
2070-01-01,43.458333235,-80.04166910500001,740.93,880.44,1010.63,734.49,974.94,1135.63,783.93,965.10,1072.99
2071-01-01,43.458333235,-80.04166910500001,715.17,911.21,1086.33,738.26,898.85,1070.52,811.33,992.95,1215.40
2072-01-01,43.458333235,-80.04166910500001,784.39,898.37,1018.24,667.68,873.09,1084.10,799.72,938.75,1098.80
2073-01-01,43.458333235,-80.04166910500001,724.32,929.33,1106.18,728.65,957.95,1191.02,788.64,928.70,1110.74
2074-01-01,43.458333235,-80.04166910500001,687.34,880.37,1045.80,770.33,948.08,1061.47,782.98,917.47,1130.23
2075-01-01,43.458333235,-80.04166910500001,754.79,931.73,1100.03,720.75,860.70,1039.93,808.80,978.01,1109.89
2076-01-01,43.458333235,-80.04166910500001,780.68,943.74,1134.06,816.74,961.52,1087.49,787.93,947.86,1084.91
2077-01-01,43.458333235,-80.04166910500001,740.34,874.12,1000.40,778.28,947.35,1044.25,781.58,937.63,1172.23
2078-01-01,43.458333235,-80.04166910500001,752.27,926.90,1079.64,816.39,892.81,1027.68,772.26,982.46,1190.72
2079-01-01,43.458333235,-80.04166910500001,695.76,853.21,1062.30,789.61,887.01,1068.81,797.84,959.74,1168.41
2080-01-01,43.458333235,-80.04166910500001,758.16,876.19,1105.16,796.98,946.01,1128.46,821.03,930.56,1062.19
2081-01-01,43.458333235,-80.04166910500001,758.55,929.84,1080.46,778.01,914.93,1023.19,832.40,995.95,1196.14
2082-01-01,43.458333235,-80.04166910500001,775.72,922.37,1108.20,812.98,912.53,1122.75,740.25,931.47,1081.64
2083-01-01,43.458333235,-80.04166910500001,784.37,896.72,989.02,775.64,931.85,1044.89,816.30,972.37,1224.25
2084-01-01,43.458333235,-80.04166910500001,810.82,908.91,1223.63,775.27,876.54,984.31,783.82,955.02,1130.35
2085-01-01,43.458333235,-80.04166910500001,774.84,932.37,1150.85,768.46,962.25,1111.61,828.83,947.94,1126.00
2086-01-01,43.458333235,-80.04166910500001,805.78,910.26,1052.75,750.90,937.54,1093.44,862.26,972.35,1150.91
2087-01-01,43.458333235,-80.04166910500001,772.49,877.14,998.72,804.32,905.37,1103.70,805.68,966.05,1257.98
2088-01-01,43.458333235,-80.04166910500001,773.41,885.49,1130.73,735.98,966.60,1112.01,778.57,922.15,1013.82
2089-01-01,43.458333235,-80.04166910500001,710.48,872.40,1132.14,758.81,961.56,1079.73,835.67,981.96,1260.02
2090-01-01,43.458333235,-80.04166910500001,745.67,929.20,1038.38,787.33,965.26,1102.94,847.06,945.82,1109.98
2091-01-01,43.458333235,-80.04166910500001,738.03,952.84,1044.70,794.25,884.26,1107.33,821.89,955.43,1157.88
2092-01-01,43.458333235,-80.04166910500001,731.36,894.87,1058.07,766.53,957.77,1125.71,811.84,965.14,1120.76
2093-01-01,43.458333235,-80.04166910500001,787.21,925.91,1154.19,800.10,943.22,1204.59,689.87,946.82,1104.03
2094-01-01,43.458333235,-80.04166910500001,773.74,946.19,1081.15,795.97,892.07,1107.52,857.08,1032.44,1144.84
2095-01-01,43.458333235,-80.04166910500001,702.83,882.58,1071.78,804.23,939.57,1121.78,848.68,947.70,1147.43
2096-01-01,43.458333235,-80.04166910500001,768.59,896.63,1045.66,796.75,962.55,1153.73,793.95,927.84,1147.63
2097-01-01,43.458333235,-80.04166910500001,711.26,955.63,1018.72,755.37,942.25,1051.58,838.19,963.75,1236.68
2098-01-01,43.458333235,-80.04166910500001,738.03,899.67,1036.52,820.11,934.02,1095.44,823.61,967.92,1167.69
2099-01-01,43.458333235,-80.04166910500001,755.96,916.12,1170.27,762.64,918.61,1093.69,802.84,1022.82,1167.46
2100-01-01,43.458333235,-80.04166910500001,717.55,879.73,1114.37,835.40,926.00,1105.57,863.29,993.89,1294.40
1950-01-01,43.458333235,-79.958335775,733.34,830.63,983.72,733.34,830.63,983.72,733.34,830.63,983.72
1951-01-01,43.458333235,-79.958335775,732.70,833.39,899.43,732.70,833.39,899.42,732.70,833.39,899.42
1952-01-01,43.458333235,-79.958335775,724.20,818.65,924.42,724.20,818.65,924.42,724.20,818.65,924.42
1953-01-01,43.458333235,-79.958335775,691.98,798.00,955.32,691.98,798.00,955.32,691.98,798.00,955.32
1954-01-01,43.458333235,-79.958335775,732.68,824.14,958.42,732.68,824.14,958.43,732.68,824.14,958.42
1955-01-01,43.458333235,-79.958335775,696.07,862.55,999.61,696.07,862.55,999.61,696.07,862.60,999.61
1956-01-01,43.458333235,-79.958335775,699.14,805.07,955.11,699.14,805.08,955.11,699.17,805.08,955.11
1957-01-01,43.458333235,-79.958335775,717.57,845.53,1006.64,717.57,845.53,1006.64,717.57,845.53,1006.66
1958-01-01,43.458333235,-79.958335775,689.34,852.93,1003.36,689.34,852.93,1003.36,689.34,852.93,1003.36
1959-01-01,43.458333235,-79.958335775,715.04,817.23,956.88,715.04,817.23,956.88,715.05,817.23,956.88
1960-01-01,43.458333235,-79.958335775,699.95,842.29,991.23,699.95,842.29,991.23,699.95,842.29,991.23
1961-01-01,43.458333235,-79.958335775,705.82,827.89,970.98,705.82,827.89,970.98,705.82,827.89,970.98
1962-01-01,43.458333235,-79.958335775,697.91,786.28,983.56,697.91,786.28,983.56,697.91,786.28,983.56
1963-01-01,43.458333235,-79.958335775,706.16,810.48,965.06,706.16,810.48,965.06,705.66,810.48,965.06
1964-01-01,43.458333235,-79.958335775,737.47,834.05,955.99,737.47,834.05,955.99,737.47,834.05,955.99
1965-01-01,43.458333235,-79.958335775,703.42,801.98,898.04,703.42,801.98,898.04,703.42,801.98,898.04
1966-01-01,43.458333235,-79.958335775,670.20,855.53,980.75,670.20,855.53,980.76,670.20,855.53,980.75
1967-01-01,43.458333235,-79.958335775,694.43,768.35,899.36,694.43,768.35,899.36,694.43,768.37,899.36
1968-01-01,43.458333235,-79.958335775,657.11,815.71,889.64,657.11,815.71,889.64,657.11,815.71,889.64
1969-01-01,43.458333235,-79.958335775,686.25,831.04,963.88,686.25,831.04,963.88,686.25,831.04,963.88
1970-01-01,43.458333235,-79.958335775,729.52,821.94,901.03,729.52,821.95,901.03,729.52,821.95,901.03
1971-01-01,43.458333235,-79.958335775,684.92,784.29,940.64,684.92,784.29,940.64,684.92,784.29,940.64
1972-01-01,43.458333235,-79.958335775,758.84,867.85,1036.16,758.84,867.85,1036.16,758.84,867.85,1036.16
1973-01-01,43.458333235,-79.958335775,732.88,842.54,963.43,732.88,842.54,963.44,732.88,842.54,963.43
1974-01-01,43.458333235,-79.958335775,691.23,844.19,922.74,691.23,844.19,922.74,691.23,844.20,922.74
1975-01-01,43.458333235,-79.958335775,653.32,797.37,942.12,653.32,797.37,942.12,653.32,797.36,942.12
1976-01-01,43.458333235,-79.958335775,655.15,814.08,964.66,655.15,814.08,964.66,655.15,814.08,964.66
1977-01-01,43.458333235,-79.958335775,670.12,749.45,849.30,670.12,749.45,849.30,670.12,749.45,849.30
1978-01-01,43.458333235,-79.958335775,694.59,824.23,933.17,694.59,824.23,933.17,694.59,824.23,933.18
1979-01-01,43.458333235,-79.958335775,711.92,841.85,994.30,711.92,841.85,994.30,711.92,841.85,994.30
1980-01-01,43.458333235,-79.958335775,702.01,846.45,1032.50,702.01,846.45,1032.50,702.01,846.45,1032.50
1981-01-01,43.458333235,-79.958335775,642.78,809.63,915.41,642.78,809.63,915.42,642.78,809.63,915.42
1982-01-01,43.458333235,-79.958335775,739.30,814.27,928.02,739.30,814.27,928.02,739.30,814.21,928.02
1983-01-01,43.458333235,-79.958335775,714.53,824.85,952.81,714.53,824.85,952.81,714.53,824.85,952.81
1984-01-01,43.458333235,-79.958335775,646.81,799.96,943.05,646.81,799.97,943.05,646.81,799.96,943.05
1985-01-01,43.458333235,-79.958335775,741.57,852.76,964.20,741.57,852.76,964.20,741.57,852.76,964.20
1986-01-01,43.458333235,-79.958335775,729.72,842.32,989.17,729.72,842.32,989.17,729.72,842.32,989.17
1987-01-01,43.458333235,-79.958335775,731.48,855.23,980.36,731.48,855.23,980.36,731.48,855.24,980.36
1988-01-01,43.458333235,-79.958335775,747.61,888.77,1022.69,747.61,888.77,1022.69,747.61,888.77,1022.69
1989-01-01,43.458333235,-79.958335775,721.95,807.06,944.17,721.95,807.06,944.17,721.95,807.03,944.17
1990-01-01,43.458333235,-79.958335775,649.67,844.30,1025.29,649.67,844.30,1025.29,649.67,844.30,1025.29
1991-01-01,43.458333235,-79.958335775,662.63,852.55,997.24,662.64,852.55,997.24,662.64,852.52,997.24
1992-01-01,43.458333235,-79.958335775,681.50,823.06,961.81,681.50,823.06,961.81,681.50,823.59,961.81
1993-01-01,43.458333235,-79.958335775,725.51,821.34,874.15,725.51,821.34,874.15,725.51,821.34,874.15
1994-01-01,43.458333235,-79.958335775,709.30,846.57,946.33,709.30,846.57,946.33,709.30,846.57,946.33
1995-01-01,43.458333235,-79.958335775,724.77,826.35,945.57,724.77,826.35,945.57,724.77,826.35,945.55
1996-01-01,43.458333235,-79.958335775,719.77,842.30,965.59,719.77,842.30,965.59,719.77,842.30,965.59
1997-01-01,43.458333235,-79.958335775,704.41,821.15,946.54,704.41,821.15,946.54,704.41,821.15,946.54
1998-01-01,43.458333235,-79.958335775,658.12,853.87,950.58,658.12,853.87,950.58,658.12,853.87,950.58
1999-01-01,43.458333235,-79.958335775,659.83,821.99,951.11,659.83,821.99,951.11,659.83,821.99,951.11
2000-01-01,43.458333235,-79.958335775,727.55,806.21,898.91,727.55,806.21,898.91,727.55,806.21,898.91
2001-01-01,43.458333235,-79.958335775,695.48,829.92,1028.06,695.48,829.92,1028.06,695.48,829.92,1028.06
2002-01-01,43.458333235,-79.958335775,711.55,818.38,960.83,711.55,818.38,960.83,711.55,818.38,960.83
2003-01-01,43.458333235,-79.958335775,690.92,814.48,940.64,690.92,814.48,940.64,690.92,814.48,940.65
2004-01-01,43.458333235,-79.958335775,644.10,827.13,1020.67,644.10,827.13,1020.67,644.10,827.13,1020.67
2005-01-01,43.458333235,-79.958335775,695.15,846.32,1055.34,695.15,846.32,1055.34,695.15,846.32,1055.34
2006-01-01,43.458333235,-79.958335775,795.57,888.17,949.97,795.57,888.17,949.97,795.56,888.17,949.97
2007-01-01,43.458333235,-79.958335775,704.57,845.52,968.75,704.57,845.52,968.75,704.57,845.52,968.75
2008-01-01,43.458333235,-79.958335775,766.91,860.19,986.75,766.91,860.19,986.75,766.91,860.19,986.75
2009-01-01,43.458333235,-79.958335775,698.50,865.01,1051.97,698.50,865.01,1051.97,698.50,865.01,1051.97
2010-01-01,43.458333235,-79.958335775,696.79,874.60,1007.81,700.89,875.15,996.62,694.64,871.40,995.53
